name;type;id;region;coords_type;coords;
Ростовская;Область;64;Ростовская область;ru_regions_poly;"[[[50.21447689972731,41.3502545996028],[50.199845199958666,41.37913929964126],[50.202805900278896,41.400994500223504],[50.081220600252806,41.49376720001223],[50.084895900182914,41.50861219964551],[50.041515500187984,41.61080250000472],[49.99239949979083,41.576483100295164],[49.95957420001579,41.617367300066164],[49.94395869993378,41.7221284000038],[49.91847650001277,41.751389099785904],[49.91230159975869,41.81388560017791],[49.91877169998458,41.83971999970227],[49.9072678997133,41.877730399946174],[49.850073999740346,41.92079390002003],[49.831589499740566,41.990783199687854],[49.77017439972239,42.06470310033925],[49.732863500022546,42.136251000381215],[49.694105099858945,42.17391809955782],[49.67566609990953,42.18435499961657],[49.592714099928166,42.12433780000139],[49.516962599988624,42.10326230025482],[49.51253020027655,42.08148240005297],[49.48862059975664,42.07147460005262],[49.48032509999364,42.08047420014834],[49.46662980019271,42.059946200211265],[49.443590899775444,42.063651100377996],[49.40694909999839,42.037075700338725],[49.387054499838456,42.0454882999053],[49.35869699978047,42.027719499617916],[49.34220329987186,42.029997900266274],[49.34097170005074,42.07808690033134],[49.311787500110576,42.07134940005485],[49.31707619997023,42.10157139959889],[49.2867036000171,42.07566079958229],[49.2722912001168,42.106419999751076],[49.257316600088004,42.08535369965134],[49.267256800144935,42.068083699705255],[49.213056299948825,42.046860499857985],[49.1953827000641,42.09870320016927],[49.170547299851656,42.08146159956255],[49.13383480007549,42.02111220026037],[49.12234549996997,42.18928300006008],[49.13926409974077,42.33980419972236],[49.12875379978585,42.359232899805235],[49.10440129970803,42.36465369984392],[49.106678699897806,42.38272950027799],[49.062182000180044,42.38719750041396],[49.06078060009721,42.35959469987919],[49.050401099763846,42.35043299968873],[49.008740799711255,42.388047799847826],[48.99992119996551,42.43078970035504],[49.00733200008398,42.438223800116916],[49.010285799942714,42.46561159966824],[49.00304099979761,42.47558839970647],[49.01014860021603,42.50036809983213],[48.96933109991787,42.564930400187464],[48.953650499879544,42.65246519962432],[48.93590590011796,42.68256720041608],[48.87513709980013,42.68149050037781],[48.82252860004758,42.74780740002757],[48.774255900184414,42.745068300182375],[48.72461730009399,42.66546359990164],[48.70057599984566,42.65796319998022],[48.66032510006703,42.67015769970644],[48.61318139974649,42.70865899960869],[48.586598099846626,42.704481999725864],[48.59059639994845,42.66253059960069],[48.56918489996312,42.641256500311115],[48.558874100104994,42.64761410035901],[48.55751959999822,42.62889609971825],[48.542907399716135,42.622020099886164],[48.557302899851265,42.59899090004226],[48.54162649988093,42.58855680003226],[48.542506100046346,42.5603562003203],[48.520570800104196,42.52515919957876],[48.52454519978941,42.50498109973306],[48.51559549972836,42.48904620021673],[48.52265130026376,42.487605500130336],[48.50548789977671,42.46053960018302],[48.51679629999331,42.45211379987333],[48.50321729999765,42.437117499691716],[48.51345610000989,42.43052530011578],[48.50447550026719,42.404068999615184],[48.513687500155314,42.41157809972016],[48.519080800297736,42.400227199792425],[48.50344869987988,42.39114649979285],[48.49702659985443,42.36687310004275],[48.512530600142775,42.35174580033991],[48.50221929982777,42.33360630036906],[48.51462739981737,42.33397730008983],[48.50657809985303,42.27730430010533],[48.48188189976323,42.22056310002446],[48.46693149994411,42.21407520024292],[48.41570579986726,42.08569099997253],[48.27691549984726,42.18100619971329],[48.26564780023856,42.06279249961259],[48.23413520017694,42.063065699748385],[48.23379369981368,42.088672600028715],[48.14089759977649,42.12905020028512],[48.13612000008284,42.08075210026971],[48.12053509984584,42.0744722000023],[48.10616029991839,42.031610200131475],[48.101367100004026,42.0397080003781],[48.08856599993015,42.01960700023829],[48.055494899741056,42.029996300366776],[48.0476251997935,42.01770650016869],[48.03417779976802,42.03806489997675],[48.023923799910044,42.01813129999182],[48.02703080028459,42.04793629978437],[48.012096699788984,42.05458830020875],[48.02255249982646,42.06973650011503],[48.01817649990669,42.09188800011226],[48.02700180025504,42.0944243996052],[48.01705879981756,42.117906399759626],[48.025079999915704,42.13214899994312],[48.014415400289714,42.15983820044196],[48.00540120026913,42.158603299895574],[48.03269130008662,42.21612600013764],[48.02726809994886,42.33838379976478],[48.05049589995733,42.36781189970179],[48.02326360002668,42.37101400022758],[48.00932990009221,42.391620200306775],[48.02345620005501,42.44693580008286],[48.01864449976549,42.52520160006015],[47.97184549987301,42.54715169956734],[47.908836199808974,42.62960980043168],[47.875869900214155,42.72017349981765],[47.76117229971917,42.75907319985347],[47.71290339980551,42.79271780039297],[47.67172679971903,42.8463949997533],[47.64421639981682,42.8432345999213],[47.63315989981148,42.86876559974664],[47.50735569991449,42.92499029998017],[47.5079174997572,42.99658269986638],[47.54371460021031,43.052624300088794],[47.553617400263306,43.04985270009492],[47.553663600061036,43.16435640029303],[47.543939699868815,43.17274399974525],[47.52861579974074,43.1453947999034],[47.503773999828624,43.16002930001106],[47.467956500075964,43.15220390039961],[47.44735220023231,43.251112900266044],[47.44756900000099,43.314577100018084],[47.47006209973642,43.402113299928445],[47.485708799754114,43.58716950035839],[47.443732599770044,43.65750520028123],[47.453860800053064,43.663205999804106],[47.45015519987038,43.686674700400765],[47.47223960029241,43.69091669968261],[47.465295500194294,43.70473320018077],[47.47422560012265,43.71121799987627],[47.35421119977629,43.78674340014613],[47.26782010026156,43.79349750039078],[47.25875009990435,43.93951279999528],[47.328733600262424,43.925687000137295],[47.40022990010068,43.96413280032468],[47.41351599999193,44.132611399771655],[47.54490100033252,44.135131999695346],[47.53613230028323,44.187718499672],[47.55157450007393,44.18773580032603],[47.54905390022615,44.23410219998542],[47.4785436999115,44.23289439981458],[47.47787150007201,44.31223830030368],[47.1423943997963,44.3241517998225],[46.96449060015546,44.26752509990607],[46.909465699743926,44.26594829966427],[46.8232316001025,44.15687890028525],[46.835501600297626,44.08683579961676],[46.80007709992364,44.04838899960445],[46.764545100238585,44.03359409991289],[46.714437699803554,43.912245399844856],[46.68687170012431,43.90070750031938],[46.67577300037227,43.91262449967454],[46.62348800008395,43.882026200349536],[46.5964159998472,43.827156500025964],[46.57186379976981,43.81275799991983],[46.53504469981564,43.93056889993872],[46.420039900180036,43.91554379976913],[46.41871410019032,43.93198029967547],[46.38727049981227,43.92393999969187],[46.35808219982224,43.9724561998785],[46.319102099797306,43.958735399602524],[46.30046640026885,43.895689600075514],[46.269892499762385,43.859281199613754],[46.28819809978163,43.84886190024636],[46.31382169970572,43.889660900202585],[46.332537400233974,43.847153300084386],[46.381961500110556,43.818410000261515],[46.40804680005557,43.73883509979373],[46.3924577002917,43.72929049989997],[46.36115369988881,43.75095719979961],[46.28404760016237,43.68692980038188],[46.17538379969639,43.63033670015202],[46.15715009974542,43.53832340017186],[46.169188300123565,43.333072499928086],[46.44691459996213,42.931729599582184],[46.40278430007591,42.78108180034689],[46.38257169972413,42.7908599002308],[46.368681900059606,42.76910650032979],[46.3683311003062,42.67988749987243],[46.39241359970853,42.57393959968034],[46.45667240017502,42.50330629958194],[46.47503130029683,42.424250300158235],[46.49868310014876,42.41679759988009],[46.511122500063564,42.39708379967887],[46.53075710025221,42.279097800044816],[46.55635230018383,42.215053499723304],[46.556351099957276,42.12995010019742],[46.546164100068935,42.049722599726856],[46.53537690029281,42.04410290010784],[46.37445969982694,42.10065799980455],[46.38268770005113,42.164221999689694],[46.361071299701166,42.17502530009494],[46.29781369998052,42.17037000032392],[46.29800780018129,41.96232400015843],[46.25509810015574,41.9627869999407],[46.25508809981685,41.91113919991011],[46.20335719987081,41.91064559991601],[46.20322350027671,41.96243369972598],[46.17640029970634,41.96264959992305],[46.17580459969211,41.886403899915656],[46.144229599785845,41.8625681997962],[46.18579630006719,41.73847910002074],[46.19399510006461,41.74398620031048],[46.21695039973153,41.70317750034583],[46.1980156999799,41.677366699564],[46.18564510030462,41.68703400034241],[46.17776850004873,41.65974799967572],[46.19013849983952,41.65100749975909],[46.18735549988387,41.636822600162894],[46.168131200188554,41.6541899002307],[46.14200510018708,41.64477490028298],[46.05171959998286,41.70208749985144],[45.9824282999405,41.71440999962416],[45.97672170026301,41.624079100440696],[45.99116160019952,41.50621750040549],[46.006201299849565,41.496249299939485],[46.00599409988148,41.47144839957313],[45.99788599971286,41.47141989962241],[45.99720409974311,41.39280640042622],[45.95230720004375,41.39308190024911],[45.95168830019271,41.160898299553374],[45.978967600144784,41.16064999981895],[45.97918449989601,41.13505290015836],[46.00569320006485,41.134751999572465],[46.00567890019311,41.121792199902885],[46.05961090004627,41.121842500168924],[46.059741499734365,41.10844050030917],[46.07761940001443,41.10822420036179],[46.077570800193776,41.06977699970086],[46.12012910020974,41.06497640012759],[46.11340549975288,40.97878819955618],[46.18775069973873,40.978863199899244],[46.19395589984074,40.965755499804644],[46.20731189995785,40.97191990008271],[46.20740970008864,40.99123479978876],[46.298363099798614,40.990421800202114],[46.2918766000834,40.95297739967263],[46.29823100013151,40.927128200404006],[46.229994099741745,40.925713999720195],[46.22906329981216,40.74448969967859],[46.28554929972613,40.74352550015489],[46.287393599880374,40.57142709974472],[46.27266769978685,40.5372676001557],[46.27232379979716,40.40322249993411],[46.2803809998257,40.328541599574656],[46.31433990000112,40.32427710018988],[46.31449310007857,40.27227479979532],[46.34448899976586,40.27223890042165],[46.3451531001864,40.24730560006048],[46.367710099753275,40.24754539993567],[46.37634640026512,40.28612999971594],[46.44844469994914,40.28599409988481],[46.44840290006669,40.238121900128746],[46.53782449982269,40.22145410020639],[46.53430869985124,40.06429099987842],[46.62804939990188,40.06440570036718],[46.63607520000048,40.070655000422725],[46.63089150019185,40.102360800322195],[46.645922300056924,40.1034394002973],[46.64609800008214,40.11665790039566],[46.71818680020017,40.11629039961293],[46.73400439997216,40.14578919965773],[46.729628800203656,40.078947900376036],[46.741852800077325,40.079678299872306],[46.74198869989392,40.063257000358846],[46.771941500189754,40.063221899587425],[46.771466799982846,39.84111860012199],[46.78910749996126,39.840837699627606],[46.79401340013149,39.73591759968131],[46.787894500282825,39.563771900276436],[46.80559660026493,39.56522469977139],[46.80521359992768,39.486641899601665],[46.817797699759666,39.4867759003943],[46.81808530000715,39.44610049963805],[46.80567930029557,39.4459927997203],[46.79626830019843,39.41778650019786],[46.802403600220934,39.360985899917154],[46.794534799773544,39.340976200051244],[46.7942942997902,39.262562199611644],[46.7081986997113,39.26184550032177],[46.70828899971491,39.227890500410595],[46.68195989970793,39.2272240995901],[46.68207210017238,39.209322900206246],[46.60977999992583,39.20241970028568],[46.62291510011514,39.169423400412015],[46.60972210018565,39.1534267003974],[46.621804100243004,39.14306150027137],[46.6041096002365,39.12962330010228],[46.599070799828816,39.07176280007575],[46.62250459982265,39.053985499929134],[46.633103499887625,39.01641419978935],[46.62141659984516,39.00291200004619],[46.63645720027092,38.96140169967495],[46.62498610000419,38.93185170015054],[46.63482200000347,38.90208050036888],[46.56011350012358,38.902327299916784],[46.56954249993786,38.86760760013683],[46.5791899000006,38.87701790009897],[46.73192569970353,38.86948280005473],[46.73179199972915,38.895954099725635],[46.826389499713926,38.8958729001088],[46.82640460012473,38.9332702998843],[46.84129090024319,38.93329430017372],[46.841224500278585,38.869563299884],[46.82641169979951,38.86956359992129],[46.826136800150955,38.685738699590026],[47.003021500115175,38.65966249964235],[46.980751399727964,38.3381215004433],[47.1193016000021,38.22979830012977],[47.217768499966176,38.24276219971027],[47.22895099976083,38.232908699733024],[47.23853529991772,38.288195699845424],[47.256752899736775,38.28797370008759],[47.25694999992196,38.32449009960607],[47.2691900002638,38.33352999992207],[47.28149220010642,38.32282950002296],[47.30625409983022,38.336039900012395],[47.305396599869205,38.22089199995776],[47.33310630012411,38.22251119978266],[47.35072740002092,38.24623859990977],[47.36370920003507,38.24498300038264],[47.373212599786434,38.257254299777436],[47.37341930026977,38.28654860014444],[47.39135790009455,38.28647169986454],[47.392847999767206,38.30238940023645],[47.47496230026739,38.302028200237125],[47.477622799816615,38.28734800013599],[47.54430960003049,38.28472690029157],[47.54648699974711,38.30728820004334],[47.57614479974832,38.3107925998319],[47.57619649984258,38.35071609991559],[47.616542299942985,38.350417199877825],[47.61711049993331,38.456750100034384],[47.644043799928056,38.456485200331834],[47.644581300212565,38.61643720040938],[47.66939600007286,38.6292721001185],[47.66931430028085,38.66602650018666],[47.69872879977543,38.66582830039393],[47.69963690018652,38.73489119984862],[47.680135899805634,38.73660730004489],[47.68552489994378,38.77260839986524],[47.7210564999162,38.77015079969073],[47.73754339992596,38.78902340039189],[47.77365809986355,38.79654420015513],[47.788040800071826,38.783868599593674],[47.815916700156514,38.788922499822576],[47.815918599734005,38.828818900429056],[47.845692899700516,38.82619839976092],[47.85139719975146,38.84257919962811],[47.86532540020175,38.84296259969304],[47.86710319980653,38.877566699770675],[47.87598910020503,38.87904459999126],[47.869532299999086,39.083110299880104],[47.851627000126335,39.08306080001301],[47.84237600021935,39.14962720044473],[47.85150500007145,39.1499218999602],[47.853646400142964,39.2364874998505],[47.86706910017926,39.24173700014766],[47.871160399942845,39.38730860027376],[47.82972739984878,39.41322469977657],[47.84018649994091,39.439354099752016],[47.85476609992007,39.439960500298035],[47.86067970004578,39.47780619982447],[47.82568339993587,39.52093709959583],[47.8328253002284,39.53495719965987],[47.825059599764394,39.542515900243245],[47.83643390028496,39.565478199852976],[47.839132899895766,39.62570980037701],[47.82777959970833,39.73804249980718],[47.846322100236975,39.76323180026137],[47.87069039998795,39.76344849995907],[47.870375500170496,39.79492010008079],[47.9193512998248,39.793648400048816],[47.95053849971511,39.806062100382434],[47.95529699976773,39.824775899602635],[47.98122050015935,39.823100399663936],[48.039909399826826,39.77689880043502],[48.041606699967154,39.88338809997747],[48.0670142002194,39.83396720018001],[48.07919530017779,39.86888759976412],[48.116608300132576,39.87045650022131],[48.14034150018194,39.90249500016939],[48.179845800053485,39.90981709977828],[48.1809587998489,39.93701580036901],[48.228609999752386,39.942000000315026],[48.22511860029568,40.00959059964656],[48.24202569987625,40.006517700214836],[48.25385699974543,40.0207592996751],[48.31705829975423,39.99033420002846],[48.30340140001799,39.95184989984461],[48.26962820014698,39.915035399789],[48.29255600021684,39.910368800110014],[48.30854929987028,39.8876056004049],[48.31005350017561,39.84116020020447],[48.33285639971453,39.845318000394734],[48.346165700221015,39.94236120031435],[48.35470440028257,39.94744990037901],[48.364563399952516,39.932292199890306],[48.3863195999266,39.94151439981851],[48.375225500196315,39.9239550004171],[48.39037870021702,39.905720100261405],[48.398900800153186,39.91849279972192],[48.44202659985761,39.88893530016318],[48.447314400251656,39.89758759989196],[48.473752399730806,39.846443900262834],[48.50168859979441,39.8471116000472],[48.50776039992044,39.867271599738245],[48.56789600004915,39.85042650022659],[48.57860630000117,39.8208913004465],[48.586534400165476,39.82362540026881],[48.593008500138964,39.791632000239574],[48.581994099881356,39.75241699962386],[48.59056169999155,39.74747650002151],[48.58680180007067,39.68788820014041],[48.609085600199336,39.66064929994071],[48.655139299884745,39.710917600308626],[48.66951539992049,39.701844800093625],[48.68386290011989,39.72328899987382],[48.72050740022727,39.704307599717005],[48.74365059987753,39.739471899985574],[48.75237179994323,39.72555120030436],[48.7701999998996,39.743729999772256],[48.765838000050586,39.76827399993369],[48.84260210003103,39.80010480040493],[48.79303379987061,39.97552829956794],[48.87013660008723,40.08010679985608],[48.908900000112055,40.060960000092514],[48.91588829972363,40.03511209978779],[48.90128120006673,40.00403009990309],[48.8682063000145,39.99323209955802],[48.87628000017796,39.94921000005792],[48.89583579979896,39.92497200021824],[48.89053000012205,39.85239000004539],[48.90312850027622,39.83940479961284],[48.886459800022195,39.826993999939255],[48.90769999988223,39.818230000094786],[48.920686099743016,39.776503999850796],[48.951856600068346,39.77842760009792],[48.98594319975671,39.7529470002516],[48.975714599927464,39.7264818001415],[48.99924840015209,39.703890900002804],[48.989310799997135,39.67713839980019],[49.00102270011366,39.66326370014975],[49.03437999976273,39.685019999812454],[49.040294200006265,39.67242290032875],[49.05047950017229,39.693157099556124],[49.040058099896356,39.76637060010237],[49.0603861998995,39.81124190039671],[49.064335999871886,39.880220500148475],[49.056399799769316,39.938050000212904],[49.08304230026936,39.938311900440745],[49.179759200167176,40.03111299956885],[49.18698709985745,40.07737020002231],[49.23983849993679,40.137253600067474],[49.23844149977174,40.187805800404526],[49.24989919970969,40.221282000065926],[49.26052930015415,40.227580100200996],[49.28122310023792,40.185930100125006],[49.34647209999129,40.194611000415804],[49.385712399719,40.114393800028296],[49.45360499995687,40.029343799956145],[49.52071790027375,40.03920479996769],[49.56876999998146,40.16962000036565],[49.59588999995753,40.1394099996188],[49.61710199986383,40.135391699707334],[49.64312299985559,40.16067020017432],[49.63017290012177,40.21269369991125],[49.62840859972829,40.27748550005876],[49.58751920014138,40.37462859982448],[49.57783740011261,40.53580069980577],[49.63377780017085,40.59311159976171],[49.637089499934696,40.639861999560665],[49.644334200217045,40.642174200219905],[49.64358669999178,40.61595139970942],[49.67299190020136,40.63696720011715],[49.66723420022679,40.77898699995038],[49.70120320029002,40.79591519991402],[49.70048759979109,40.92100540020842],[49.79850999988418,41.01244440004094],[49.79956199990897,41.04079029955515],[49.86691309973408,41.041245800201416],[49.94521270002422,41.08370900018837],[50.01177630021791,41.19288699959703],[50.021471399765936,41.29775460020148],[50.068574400099294,41.33827549971204],[50.081110499933146,41.38434979958038],[50.12789759976123,41.372991699655636],[50.16323960027301,41.288934399956204],[50.21447689972731,41.3502545996028]]]"
